,S_KP,S_KI,S_KD,T_KP,T_KI,T_KD,loss_T,loss_S
4841,0.0,0.0,0.4,0.8,0.4,0.1,0.18359302318304874,0.0005310068759410587
4842,0.0,0.0,0.4,0.8,0.4,0.2,0.18367922614101942,0.0005310068759410587
4843,0.0,0.0,0.4,0.8,0.4,0.30000000000000004,0.1838078361377811,0.0005310068759410587
4844,0.0,0.0,0.4,0.8,0.4,0.4,0.18404858234787114,0.0005310068759410587
4845,0.0,0.0,0.4,0.8,0.4,0.5,0.1844343450451286,0.0005310068759410587
4846,0.0,0.0,0.4,0.8,0.4,0.6000000000000001,0.1846739294755942,0.0005310068759410587
4847,0.0,0.0,0.4,0.8,0.4,0.7000000000000001,0.18471444127381859,0.0005310068759410587
4848,0.0,0.0,0.4,0.8,0.4,0.8,0.18483147410696102,0.0005310068759410587
4849,0.0,0.0,0.4,0.8,0.4,0.9,0.18501804386056886,0.0005310068759410587
4850,0.0,0.0,0.4,0.8,0.5,0.0,0.18353514158222817,0.0005310068759410587
4851,0.0,0.0,0.4,0.8,0.5,0.1,0.18359929487060914,0.0005310068759410587
4852,0.0,0.0,0.4,0.8,0.5,0.2,0.18363234872629383,0.0005310068759410587
4853,0.0,0.0,0.4,0.8,0.5,0.30000000000000004,0.18371877456196464,0.0005310068759410587
4854,0.0,0.0,0.4,0.8,0.5,0.4,0.18387532402986667,0.0005310068759410587
4855,0.0,0.0,0.4,0.8,0.5,0.5,0.18413242064269514,0.0005310068759410587
4856,0.0,0.0,0.4,0.8,0.5,0.6000000000000001,0.18449456860726174,0.0005310068759410587
4857,0.0,0.0,0.4,0.8,0.5,0.7000000000000001,0.18471075982544022,0.0005310068759410587
4858,0.0,0.0,0.4,0.8,0.5,0.8,0.18473582895633178,0.0005310068759410587
4859,0.0,0.0,0.4,0.8,0.5,0.9,0.18480953702475658,0.0005310068759410587
4860,0.0,0.0,0.4,0.8,0.6000000000000001,0.0,0.183543512206316,0.0005310068759410587
4861,0.0,0.0,0.4,0.8,0.6000000000000001,0.1,0.18360123706605935,0.0005310068759410587
4862,0.0,0.0,0.4,0.8,0.6000000000000001,0.2,0.18365450701670633,0.0005310068759410587
4863,0.0,0.0,0.4,0.8,0.6000000000000001,0.30000000000000004,0.1836929911627422,0.0005310068759410587
4864,0.0,0.0,0.4,0.8,0.6000000000000001,0.4,0.1837760386817348,0.0005310068759410587
4865,0.0,0.0,0.4,0.8,0.6000000000000001,0.5,0.1839363298191048,0.0005310068759410587
4866,0.0,0.0,0.4,0.8,0.6000000000000001,0.6000000000000001,0.1842280405788971,0.0005310068759410587
4867,0.0,0.0,0.4,0.8,0.6000000000000001,0.7000000000000001,0.1845604405175182,0.0005310068759410587
4868,0.0,0.0,0.4,0.8,0.6000000000000001,0.8,0.18472616882255405,0.0005310068759410587
4869,0.0,0.0,0.4,0.8,0.6000000000000001,0.9,0.1847753548068702,0.0005310068759410587
4870,0.0,0.0,0.4,0.8,0.7000000000000001,0.0,0.1835479730400888,0.0005310068759410587
4871,0.0,0.0,0.4,0.8,0.7000000000000001,0.1,0.18360581855726732,0.0005310068759410587
4872,0.0,0.0,0.4,0.8,0.7000000000000001,0.2,0.18365552243735425,0.0005310068759410587
4873,0.0,0.0,0.4,0.8,0.7000000000000001,0.30000000000000004,0.18369252658400537,0.0005310068759410587
4874,0.0,0.0,0.4,0.8,0.7000000000000001,0.4,0.1837353578176827,0.0005310068759410587
4875,0.0,0.0,0.4,0.8,0.7000000000000001,0.5,0.18385191301310022,0.0005310068759410587
4876,0.0,0.0,0.4,0.8,0.7000000000000001,0.6000000000000001,0.18398946586488207,0.0005310068759410587
4877,0.0,0.0,0.4,0.8,0.7000000000000001,0.7000000000000001,0.18431124939672694,0.0005310068759410587
4878,0.0,0.0,0.4,0.8,0.7000000000000001,0.8,0.18462146903272328,0.0005310068759410587
4879,0.0,0.0,0.4,0.8,0.7000000000000001,0.9,0.1847456523333659,0.0005310068759410587
4880,0.0,0.0,0.4,0.8,0.8,0.0,0.18357261450493403,0.0005310068759410587
4881,0.0,0.0,0.4,0.8,0.8,0.1,0.18363005685223036,0.0005310068759410587
4882,0.0,0.0,0.4,0.8,0.8,0.2,0.183645150357154,0.0005310068759410587
4883,0.0,0.0,0.4,0.8,0.8,0.30000000000000004,0.18368944663070366,0.0005310068759410587
4884,0.0,0.0,0.4,0.8,0.8,0.4,0.18373852824729728,0.0005310068759410587
4885,0.0,0.0,0.4,0.8,0.8,0.5,0.18378893875126373,0.0005310068759410587
4886,0.0,0.0,0.4,0.8,0.8,0.6000000000000001,0.18390107677940856,0.0005310068759410587
4887,0.0,0.0,0.4,0.8,0.8,0.7000000000000001,0.18404022203897358,0.0005310068759410587
4888,0.0,0.0,0.4,0.8,0.8,0.8,0.18436556387117306,0.0005310068759410587
4889,0.0,0.0,0.4,0.8,0.8,0.9,0.184665216845129,0.0005310068759410587
4890,0.0,0.0,0.4,0.8,0.9,0.0,0.18357470535841913,0.0005310068759410587
4891,0.0,0.0,0.4,0.8,0.9,0.1,0.18363842004516912,0.0005310068759410587
4892,0.0,0.0,0.4,0.8,0.9,0.2,0.1836657389665813,0.0005310068759410587
4893,0.0,0.0,0.4,0.8,0.9,0.30000000000000004,0.18370126069020615,0.0005310068759410587
4894,0.0,0.0,0.4,0.8,0.9,0.4,0.18372487709996013,0.0005310068759410587
4895,0.0,0.0,0.4,0.8,0.9,0.5,0.18375485629212174,0.0005310068759410587
4896,0.0,0.0,0.4,0.8,0.9,0.6000000000000001,0.18385747817146636,0.0005310068759410587
4897,0.0,0.0,0.4,0.8,0.9,0.7000000000000001,0.18394281849280514,0.0005310068759410587
4898,0.0,0.0,0.4,0.8,0.9,0.8,0.18410267628342547,0.0005310068759410587
4899,0.0,0.0,0.4,0.8,0.9,0.9,0.1844199718210804,0.0005310068759410587
4900,0.0,0.0,0.4,0.9,0.0,0.0,0.18386531365345737,0.0005310068759410587
4901,0.0,0.0,0.4,0.9,0.0,0.1,0.18414401285541648,0.0005310068759410587
4902,0.0,0.0,0.4,0.9,0.0,0.2,0.18441850494299214,0.0005310068759410587
4903,0.0,0.0,0.4,0.9,0.0,0.30000000000000004,0.18461592445786643,0.0005310068759410587
4904,0.0,0.0,0.4,0.9,0.0,0.4,0.1848347776058222,0.0005310068759410587
4905,0.0,0.0,0.4,0.9,0.0,0.5,0.18501798167484065,0.0005310068759410587
4906,0.0,0.0,0.4,0.9,0.0,0.6000000000000001,0.18498491172283815,0.0005310068759410587
4907,0.0,0.0,0.4,0.9,0.0,0.7000000000000001,0.18516548263114005,0.0005310068759410587
4908,0.0,0.0,0.4,0.9,0.0,0.8,0.1855005626114999,0.0005310068759410587
4909,0.0,0.0,0.4,0.9,0.0,0.9,0.18577854751133402,0.0005310068759410587
4910,0.0,0.0,0.4,0.9,0.1,0.0,0.18376109331839724,0.0005310068759410587
4911,0.0,0.0,0.4,0.9,0.1,0.1,0.18396782994987232,0.0005310068759410587
4912,0.0,0.0,0.4,0.9,0.1,0.2,0.18427738410908642,0.0005310068759410587
4913,0.0,0.0,0.4,0.9,0.1,0.30000000000000004,0.1845145000926358,0.0005310068759410587
4914,0.0,0.0,0.4,0.9,0.1,0.4,0.1846475796750038,0.0005310068759410587
4915,0.0,0.0,0.4,0.9,0.1,0.5,0.1848651521071873,0.0005310068759410587
4916,0.0,0.0,0.4,0.9,0.1,0.6000000000000001,0.1850543240503605,0.0005310068759410587
4917,0.0,0.0,0.4,0.9,0.1,0.7000000000000001,0.1850202839558869,0.0005310068759410587
4918,0.0,0.0,0.4,0.9,0.1,0.8,0.1849626898323568,0.0005310068759410587
4919,0.0,0.0,0.4,0.9,0.1,0.9,0.1850062272320538,0.0005310068759410587
4920,0.0,0.0,0.4,0.9,0.2,0.0,0.18369902594343776,0.0005310068759410587
4921,0.0,0.0,0.4,0.9,0.2,0.1,0.18382736611613276,0.0005310068759410587
4922,0.0,0.0,0.4,0.9,0.2,0.2,0.18404235011917597,0.0005310068759410587
4923,0.0,0.0,0.4,0.9,0.2,0.30000000000000004,0.18435322703922125,0.0005310068759410587
4924,0.0,0.0,0.4,0.9,0.2,0.4,0.18458490432708716,0.0005310068759410587
4925,0.0,0.0,0.4,0.9,0.2,0.5,0.18467243848878792,0.0005310068759410587
4926,0.0,0.0,0.4,0.9,0.2,0.6000000000000001,0.1848693747725879,0.0005310068759410587
4927,0.0,0.0,0.4,0.9,0.2,0.7000000000000001,0.18506777338620614,0.0005310068759410587
4928,0.0,0.0,0.4,0.9,0.2,0.8,0.18515636122762774,0.0005310068759410587
4929,0.0,0.0,0.4,0.9,0.2,0.9,0.18488513808599236,0.0005310068759410587
4930,0.0,0.0,0.4,0.9,0.30000000000000004,0.0,0.18365293226301005,0.0005310068759410587
4931,0.0,0.0,0.4,0.9,0.30000000000000004,0.1,0.18375866970853022,0.0005310068759410587
4932,0.0,0.0,0.4,0.9,0.30000000000000004,0.2,0.18389108652955746,0.0005310068759410587
4933,0.0,0.0,0.4,0.9,0.30000000000000004,0.30000000000000004,0.1841215979853767,0.0005310068759410587
4934,0.0,0.0,0.4,0.9,0.30000000000000004,0.4,0.1844299659576402,0.0005310068759410587
4935,0.0,0.0,0.4,0.9,0.30000000000000004,0.5,0.18465528751997465,0.0005310068759410587
4936,0.0,0.0,0.4,0.9,0.30000000000000004,0.6000000000000001,0.18469549038734842,0.0005310068759410587
4937,0.0,0.0,0.4,0.9,0.30000000000000004,0.7000000000000001,0.18483948020276447,0.0005310068759410587
4938,0.0,0.0,0.4,0.9,0.30000000000000004,0.8,0.18506346135032142,0.0005310068759410587
4939,0.0,0.0,0.4,0.9,0.30000000000000004,0.9,0.18517949922671414,0.0005310068759410587
4940,0.0,0.0,0.4,0.9,0.4,0.0,0.18364720696391426,0.0005310068759410587
4941,0.0,0.0,0.4,0.9,0.4,0.1,0.183713358354884,0.0005310068759410587
4942,0.0,0.0,0.4,0.9,0.4,0.2,0.18381488524063477,0.0005310068759410587
4943,0.0,0.0,0.4,0.9,0.4,0.30000000000000004,0.18394715076049997,0.0005310068759410587
4944,0.0,0.0,0.4,0.9,0.4,0.4,0.18420326137462367,0.0005310068759410587
4945,0.0,0.0,0.4,0.9,0.4,0.5,0.18450861760405066,0.0005310068759410587
4946,0.0,0.0,0.4,0.9,0.4,0.6000000000000001,0.18469526955705318,0.0005310068759410587
4947,0.0,0.0,0.4,0.9,0.4,0.7000000000000001,0.18473001425387828,0.0005310068759410587
4948,0.0,0.0,0.4,0.9,0.4,0.8,0.1848266412959922,0.0005310068759410587
4949,0.0,0.0,0.4,0.9,0.4,0.9,0.1850082127202804,0.0005310068759410587
4950,0.0,0.0,0.4,0.9,0.5,0.0,0.18362972306656722,0.0005310068759410587
4951,0.0,0.0,0.4,0.9,0.5,0.1,0.1836924857352359,0.0005310068759410587
4952,0.0,0.0,0.4,0.9,0.5,0.2,0.18375724221303935,0.0005310068759410587
4953,0.0,0.0,0.4,0.9,0.5,0.30000000000000004,0.1838679078715651,0.0005310068759410587
4954,0.0,0.0,0.4,0.9,0.5,0.4,0.18399896945667676,0.0005310068759410587
4955,0.0,0.0,0.4,0.9,0.5,0.5,0.18427860550875463,0.0005310068759410587
4956,0.0,0.0,0.4,0.9,0.5,0.6000000000000001,0.1845749912941461,0.0005310068759410587
4957,0.0,0.0,0.4,0.9,0.5,0.7000000000000001,0.18472212703618385,0.0005310068759410587
4958,0.0,0.0,0.4,0.9,0.5,0.8,0.18475546770030782,0.0005310068759410587
4959,0.0,0.0,0.4,0.9,0.5,0.9,0.18481872613859052,0.0005310068759410587
4960,0.0,0.0,0.4,0.9,0.6000000000000001,0.0,0.18362713879463094,0.0005310068759410587
4961,0.0,0.0,0.4,0.9,0.6000000000000001,0.1,0.18368984290032794,0.0005310068759410587
4962,0.0,0.0,0.4,0.9,0.6000000000000001,0.2,0.18375060223105877,0.0005310068759410587
4963,0.0,0.0,0.4,0.9,0.6000000000000001,0.30000000000000004,0.18381078432862027,0.0005310068759410587
4964,0.0,0.0,0.4,0.9,0.6000000000000001,0.4,0.1839144412624405,0.0005310068759410587
4965,0.0,0.0,0.4,0.9,0.6000000000000001,0.5,0.18404511110817315,0.0005310068759410587
4966,0.0,0.0,0.4,0.9,0.6000000000000001,0.6000000000000001,0.18435478465712654,0.0005310068759410587
4967,0.0,0.0,0.4,0.9,0.6000000000000001,0.7000000000000001,0.18463489805731156,0.0005310068759410587
4968,0.0,0.0,0.4,0.9,0.6000000000000001,0.8,0.1847382073917164,0.0005310068759410587
4969,0.0,0.0,0.4,0.9,0.6000000000000001,0.9,0.18479994654591572,0.0005310068759410587
4970,0.0,0.0,0.4,0.9,0.7000000000000001,0.0,0.1836457037157485,0.0005310068759410587
4971,0.0,0.0,0.4,0.9,0.7000000000000001,0.1,0.18368675640633345,0.0005310068759410587
4972,0.0,0.0,0.4,0.9,0.7000000000000001,0.2,0.18372699298517192,0.0005310068759410587
4973,0.0,0.0,0.4,0.9,0.7000000000000001,0.30000000000000004,0.18377731172415943,0.0005310068759410587
4974,0.0,0.0,0.4,0.9,0.7000000000000001,0.4,0.1838782095160955,0.0005310068759410587
4975,0.0,0.0,0.4,0.9,0.7000000000000001,0.5,0.18395237761423727,0.0005310068759410587
4976,0.0,0.0,0.4,0.9,0.7000000000000001,0.6000000000000001,0.18410295090387885,0.0005310068759410587
4977,0.0,0.0,0.4,0.9,0.7000000000000001,0.7000000000000001,0.18439655352212875,0.0005310068759410587
4978,0.0,0.0,0.4,0.9,0.7000000000000001,0.8,0.18466561202802453,0.0005310068759410587
4979,0.0,0.0,0.4,0.9,0.7000000000000001,0.9,0.18475836222688796,0.0005310068759410587
4980,0.0,0.0,0.4,0.9,0.8,0.0,0.1836450467926976,0.0005310068759410587
4981,0.0,0.0,0.4,0.9,0.8,0.1,0.18367682316685396,0.0005310068759410587
4982,0.0,0.0,0.4,0.9,0.8,0.2,0.18372957323523129,0.0005310068759410587
4983,0.0,0.0,0.4,0.9,0.8,0.30000000000000004,0.18378046832177933,0.0005310068759410587
4984,0.0,0.0,0.4,0.9,0.8,0.4,0.18379866402994943,0.0005310068759410587
4985,0.0,0.0,0.4,0.9,0.8,0.5,0.18393174971884965,0.0005310068759410587
4986,0.0,0.0,0.4,0.9,0.8,0.6000000000000001,0.18400263656650914,0.0005310068759410587
4987,0.0,0.0,0.4,0.9,0.8,0.7000000000000001,0.18417248824540888,0.0005310068759410587
4988,0.0,0.0,0.4,0.9,0.8,0.8,0.18443238063306067,0.0005310068759410587
4989,0.0,0.0,0.4,0.9,0.8,0.9,0.1846917202700303,0.0005310068759410587
4990,0.0,0.0,0.4,0.9,0.9,0.0,0.1836523416020051,0.0005310068759410587
4991,0.0,0.0,0.4,0.9,0.9,0.1,0.18367594974180582,0.0005310068759410587
4992,0.0,0.0,0.4,0.9,0.9,0.2,0.18372576185041406,0.0005310068759410587
4993,0.0,0.0,0.4,0.9,0.9,0.30000000000000004,0.18375318437830485,0.0005310068759410587
4994,0.0,0.0,0.4,0.9,0.9,0.4,0.1838177570569788,0.0005310068759410587
4995,0.0,0.0,0.4,0.9,0.9,0.5,0.1838366487519594,0.0005310068759410587
4996,0.0,0.0,0.4,0.9,0.9,0.6000000000000001,0.1839735588718201,0.0005310068759410587
4997,0.0,0.0,0.4,0.9,0.9,0.7000000000000001,0.18402986579737934,0.0005310068759410587
4998,0.0,0.0,0.4,0.9,0.9,0.8,0.18424560148593191,0.0005310068759410587
4999,0.0,0.0,0.4,0.9,0.9,0.9,0.18447307145626576,0.0005310068759410587
5000,0.0,0.0,0.5,0.0,0.0,0.0,0.09978143624785307,0.0008296891376284646
5001,0.0,0.0,0.5,0.0,0.0,0.1,0.0937134554329954,0.0008296891376284646
5002,0.0,0.0,0.5,0.0,0.0,0.2,0.09295979147757932,0.0008296891376284646
5003,0.0,0.0,0.5,0.0,0.0,0.30000000000000004,0.09650583038711028,0.0008296891376284646
5004,0.0,0.0,0.5,0.0,0.0,0.4,0.09789037526817759,0.0008296891376284646
5005,0.0,0.0,0.5,0.0,0.0,0.5,0.0975257452809877,0.0008296891376284646
5006,0.0,0.0,0.5,0.0,0.0,0.6000000000000001,0.0971995429266761,0.0008296891376284646
5007,0.0,0.0,0.5,0.0,0.0,0.7000000000000001,0.09687545839224926,0.0008296891376284646
5008,0.0,0.0,0.5,0.0,0.0,0.8,0.09632026360133983,0.0008296891376284646
5009,0.0,0.0,0.5,0.0,0.0,0.9,0.09575826753418078,0.0008296891376284646
5010,0.0,0.0,0.5,0.0,0.1,0.0,0.01455121544280266,0.0008296891376284646
5011,0.0,0.0,0.5,0.0,0.1,0.1,0.013134125278433119,0.0008296891376284646
5012,0.0,0.0,0.5,0.0,0.1,0.2,0.01014052538725392,0.0008296891376284646
5013,0.0,0.0,0.5,0.0,0.1,0.30000000000000004,0.010513091841732117,0.0008296891376284646
5014,0.0,0.0,0.5,0.0,0.1,0.4,0.01433946927225228,0.0008296891376284646
5015,0.0,0.0,0.5,0.0,0.1,0.5,0.017915576913216,0.0008296891376284646
5016,0.0,0.0,0.5,0.0,0.1,0.6000000000000001,0.019542788154029225,0.0008296891376284646
5017,0.0,0.0,0.5,0.0,0.1,0.7000000000000001,0.020621787882939772,0.0008296891376284646
5018,0.0,0.0,0.5,0.0,0.1,0.8,0.02150440971627305,0.0008296891376284646
5019,0.0,0.0,0.5,0.0,0.1,0.9,0.02218916421176153,0.0008296891376284646
5020,0.0,0.0,0.5,0.0,0.2,0.0,0.023313908708696558,0.0008296891376284646
5021,0.0,0.0,0.5,0.0,0.2,0.1,0.022908621387043065,0.0008296891376284646
5022,0.0,0.0,0.5,0.0,0.2,0.2,0.02154881978359103,0.0008296891376284646
5023,0.0,0.0,0.5,0.0,0.2,0.30000000000000004,0.020614363934022637,0.0008296891376284646
5024,0.0,0.0,0.5,0.0,0.2,0.4,0.021352383242900813,0.0008296891376284646
5025,0.0,0.0,0.5,0.0,0.2,0.5,0.02407300021765946,0.0008296891376284646
5026,0.0,0.0,0.5,0.0,0.2,0.6000000000000001,0.027943842118140532,0.0008296891376284646
5027,0.0,0.0,0.5,0.0,0.2,0.7000000000000001,0.03064310987080226,0.0008296891376284646
5028,0.0,0.0,0.5,0.0,0.2,0.8,0.03218510348287264,0.0008296891376284646
5029,0.0,0.0,0.5,0.0,0.2,0.9,0.03339433802563776,0.0008296891376284646
5030,0.0,0.0,0.5,0.0,0.30000000000000004,0.0,0.12606952583543873,0.0008296891376284646
5031,0.0,0.0,0.5,0.0,0.30000000000000004,0.1,0.12602892725285714,0.0008296891376284646
5032,0.0,0.0,0.5,0.0,0.30000000000000004,0.2,0.1255728801593375,0.0008296891376284646
5033,0.0,0.0,0.5,0.0,0.30000000000000004,0.30000000000000004,0.12502552957345622,0.0008296891376284646
5034,0.0,0.0,0.5,0.0,0.30000000000000004,0.4,0.12554102419673868,0.0008296891376284646
5035,0.0,0.0,0.5,0.0,0.30000000000000004,0.5,0.1264496976831636,0.0008296891376284646
5036,0.0,0.0,0.5,0.0,0.30000000000000004,0.6000000000000001,0.1281180541969218,0.0008296891376284646
5037,0.0,0.0,0.5,0.0,0.30000000000000004,0.7000000000000001,0.13073208456363072,0.0008296891376284646
5038,0.0,0.0,0.5,0.0,0.30000000000000004,0.8,0.13277759922370683,0.0008296891376284646
5039,0.0,0.0,0.5,0.0,0.30000000000000004,0.9,0.13392716057378354,0.0008296891376284646
5040,0.0,0.0,0.5,0.0,0.4,0.0,0.18099393939195335,0.0008296891376284646
5041,0.0,0.0,0.5,0.0,0.4,0.1,0.1807557571233872,0.0008296891376284646
5042,0.0,0.0,0.5,0.0,0.4,0.2,0.18024386524685002,0.0008296891376284646
5043,0.0,0.0,0.5,0.0,0.4,0.30000000000000004,0.1795192365679892,0.0008296891376284646
5044,0.0,0.0,0.5,0.0,0.4,0.4,0.1791345419077796,0.0008296891376284646
5045,0.0,0.0,0.5,0.0,0.4,0.5,0.1793913970097983,0.0008296891376284646
5046,0.0,0.0,0.5,0.0,0.4,0.6000000000000001,0.17986157607831063,0.0008296891376284646
5047,0.0,0.0,0.5,0.0,0.4,0.7000000000000001,0.18074408228696417,0.0008296891376284646
5048,0.0,0.0,0.5,0.0,0.4,0.8,0.1820758917979168,0.0008296891376284646
5049,0.0,0.0,0.5,0.0,0.4,0.9,0.18324996533729737,0.0008296891376284646
5050,0.0,0.0,0.5,0.0,0.5,0.0,0.1818027912065876,0.0008296891376284646
5051,0.0,0.0,0.5,0.0,0.5,0.1,0.1815830353684459,0.0008296891376284646
5052,0.0,0.0,0.5,0.0,0.5,0.2,0.18118854045165136,0.0008296891376284646
5053,0.0,0.0,0.5,0.0,0.5,0.30000000000000004,0.18063177680063344,0.0008296891376284646
5054,0.0,0.0,0.5,0.0,0.5,0.4,0.18047660228562687,0.0008296891376284646
5055,0.0,0.0,0.5,0.0,0.5,0.5,0.18062410188413627,0.0008296891376284646
5056,0.0,0.0,0.5,0.0,0.5,0.6000000000000001,0.18096051836380175,0.0008296891376284646
5057,0.0,0.0,0.5,0.0,0.5,0.7000000000000001,0.18188711307017594,0.0008296891376284646
5058,0.0,0.0,0.5,0.0,0.5,0.8,0.18282936739388636,0.0008296891376284646
5059,0.0,0.0,0.5,0.0,0.5,0.9,0.18404782678332507,0.0008296891376284646
5060,0.0,0.0,0.5,0.0,0.6000000000000001,0.0,0.1821993645734318,0.0008296891376284646
5061,0.0,0.0,0.5,0.0,0.6000000000000001,0.1,0.18208604618308624,0.0008296891376284646
5062,0.0,0.0,0.5,0.0,0.6000000000000001,0.2,0.1818778199188367,0.0008296891376284646
5063,0.0,0.0,0.5,0.0,0.6000000000000001,0.30000000000000004,0.1815656642674249,0.0008296891376284646
5064,0.0,0.0,0.5,0.0,0.6000000000000001,0.4,0.1812896756734991,0.0008296891376284646
5065,0.0,0.0,0.5,0.0,0.6000000000000001,0.5,0.18179674483287686,0.0008296891376284646
5066,0.0,0.0,0.5,0.0,0.6000000000000001,0.6000000000000001,0.181881555748679,0.0008296891376284646
5067,0.0,0.0,0.5,0.0,0.6000000000000001,0.7000000000000001,0.18226518081610107,0.0008296891376284646
5068,0.0,0.0,0.5,0.0,0.6000000000000001,0.8,0.1831242353662172,0.0008296891376284646
5069,0.0,0.0,0.5,0.0,0.6000000000000001,0.9,0.18381163226334699,0.0008296891376284646
5070,0.0,0.0,0.5,0.0,0.7000000000000001,0.0,0.18245222785030826,0.0008296891376284646
5071,0.0,0.0,0.5,0.0,0.7000000000000001,0.1,0.18239879624842323,0.0008296891376284646
5072,0.0,0.0,0.5,0.0,0.7000000000000001,0.2,0.18231550585241074,0.0008296891376284646
5073,0.0,0.0,0.5,0.0,0.7000000000000001,0.30000000000000004,0.1821221063941899,0.0008296891376284646
5074,0.0,0.0,0.5,0.0,0.7000000000000001,0.4,0.18201084856876915,0.0008296891376284646
5075,0.0,0.0,0.5,0.0,0.7000000000000001,0.5,0.18233871893070022,0.0008296891376284646
5076,0.0,0.0,0.5,0.0,0.7000000000000001,0.6000000000000001,0.1829888183457552,0.0008296891376284646
5077,0.0,0.0,0.5,0.0,0.7000000000000001,0.7000000000000001,0.18279447433662663,0.0008296891376284646
5078,0.0,0.0,0.5,0.0,0.7000000000000001,0.8,0.1831874742317173,0.0008296891376284646
5079,0.0,0.0,0.5,0.0,0.7000000000000001,0.9,0.18401683775644853,0.0008296891376284646
5080,0.0,0.0,0.5,0.0,0.8,0.0,0.182623631140075,0.0008296891376284646
5081,0.0,0.0,0.5,0.0,0.8,0.1,0.18259747540639024,0.0008296891376284646
5082,0.0,0.0,0.5,0.0,0.8,0.2,0.1825735260703704,0.0008296891376284646
5083,0.0,0.0,0.5,0.0,0.8,0.30000000000000004,0.1824569667736914,0.0008296891376284646
5084,0.0,0.0,0.5,0.0,0.8,0.4,0.18245723551884996,0.0008296891376284646
5085,0.0,0.0,0.5,0.0,0.8,0.5,0.18255120923679707,0.0008296891376284646
5086,0.0,0.0,0.5,0.0,0.8,0.6000000000000001,0.18325850528835835,0.0008296891376284646
5087,0.0,0.0,0.5,0.0,0.8,0.7000000000000001,0.18340361517924714,0.0008296891376284646
5088,0.0,0.0,0.5,0.0,0.8,0.8,0.18307855163268005,0.0008296891376284646
5089,0.0,0.0,0.5,0.0,0.8,0.9,0.18366119552022453,0.0008296891376284646
5090,0.0,0.0,0.5,0.0,0.9,0.0,0.18275511389182972,0.0008296891376284646
5091,0.0,0.0,0.5,0.0,0.9,0.1,0.182752869516921,0.0008296891376284646
5092,0.0,0.0,0.5,0.0,0.9,0.2,0.18279670590612554,0.0008296891376284646
5093,0.0,0.0,0.5,0.0,0.9,0.30000000000000004,0.18273720694681203,0.0008296891376284646
5094,0.0,0.0,0.5,0.0,0.9,0.4,0.18266686327145717,0.0008296891376284646
5095,0.0,0.0,0.5,0.0,0.9,0.5,0.18277733673473345,0.0008296891376284646
5096,0.0,0.0,0.5,0.0,0.9,0.6000000000000001,0.1832154779580555,0.0008296891376284646
5097,0.0,0.0,0.5,0.0,0.9,0.7000000000000001,0.18355497098024642,0.0008296891376284646
5098,0.0,0.0,0.5,0.0,0.9,0.8,0.18346104319843443,0.0008296891376284646
5099,0.0,0.0,0.5,0.0,0.9,0.9,0.18327351961180774,0.0008296891376284646
5100,0.0,0.0,0.5,0.1,0.0,0.0,0.03121798479550889,0.0008296891376284646
5101,0.0,0.0,0.5,0.1,0.0,0.1,0.02892300763161199,0.0008296891376284646
5102,0.0,0.0,0.5,0.1,0.0,0.2,0.026881113060049342,0.0008296891376284646
5103,0.0,0.0,0.5,0.1,0.0,0.30000000000000004,0.029222441931144105,0.0008296891376284646
5104,0.0,0.0,0.5,0.1,0.0,0.4,0.034488674084743785,0.0008296891376284646
5105,0.0,0.0,0.5,0.1,0.0,0.5,0.036378969402282864,0.0008296891376284646
5106,0.0,0.0,0.5,0.1,0.0,0.6000000000000001,0.03731630949651574,0.0008296891376284646
5107,0.0,0.0,0.5,0.1,0.0,0.7000000000000001,0.037755442683540225,0.0008296891376284646
5108,0.0,0.0,0.5,0.1,0.0,0.8,0.038106570764867335,0.0008296891376284646
5109,0.0,0.0,0.5,0.1,0.0,0.9,0.03843370195086192,0.0008296891376284646
5110,0.0,0.0,0.5,0.1,0.1,0.0,0.00942307839105488,0.0008296891376284646
5111,0.0,0.0,0.5,0.1,0.1,0.1,0.008735998639434044,0.0008296891376284646
5112,0.0,0.0,0.5,0.1,0.1,0.2,0.007662659400401369,0.0008296891376284646
5113,0.0,0.0,0.5,0.1,0.1,0.30000000000000004,0.005554217584995067,0.0008296891376284646
5114,0.0,0.0,0.5,0.1,0.1,0.4,0.007956607255123848,0.0008296891376284646
5115,0.0,0.0,0.5,0.1,0.1,0.5,0.013401206877565729,0.0008296891376284646
5116,0.0,0.0,0.5,0.1,0.1,0.6000000000000001,0.01655213917945483,0.0008296891376284646
5117,0.0,0.0,0.5,0.1,0.1,0.7000000000000001,0.017793827181078848,0.0008296891376284646
5118,0.0,0.0,0.5,0.1,0.1,0.8,0.018809593175992245,0.0008296891376284646
5119,0.0,0.0,0.5,0.1,0.1,0.9,0.01986237021503025,0.0008296891376284646
5120,0.0,0.0,0.5,0.1,0.2,0.0,0.08131460840336388,0.0008296891376284646
5121,0.0,0.0,0.5,0.1,0.2,0.1,0.08121127298186026,0.0008296891376284646
5122,0.0,0.0,0.5,0.1,0.2,0.2,0.08090243087527774,0.0008296891376284646
5123,0.0,0.0,0.5,0.1,0.2,0.30000000000000004,0.08009138372504172,0.0008296891376284646
5124,0.0,0.0,0.5,0.1,0.2,0.4,0.07973985373398193,0.0008296891376284646
5125,0.0,0.0,0.5,0.1,0.2,0.5,0.08213393852070444,0.0008296891376284646
