Wall time,Step,Value
1688430161.429949,680,0.00030795979546383023
1688430697.887785,681,0.0003229044086765498
1688431241.429143,682,0.00030437286477535963
1688431784.3056877,683,0.0003250455774832517
1688432294.0014951,684,0.00032730188104324043
1688432825.8347313,685,0.00031011892133392394
1688433358.459898,686,0.00031312741339206696
1688433898.6690252,687,0.00031164035317488015
1688434426.4035265,688,0.0003223431995138526
1688434967.6312277,689,0.00031350331846624613
1688435507.1901853,690,0.0003120358451269567
1688436036.6630008,691,0.00032539607491344213
1688436577.4469352,692,0.00031107771792449057
1688437099.1013796,693,0.000325640692608431
1688437637.1813715,694,0.00030872144270688295
1688438173.2804034,695,0.0003246586711611599
1688438720.1025517,696,0.0003149238182231784
1688439268.0614552,697,0.0003147729148622602
1688439799.9094796,698,0.00032108963932842016
1688440337.82081,699,0.0003157452738378197
1688440884.1407533,700,0.00032696593552827835
1688441445.6055179,701,0.00032091839239001274
1688441971.6951103,702,0.00031174838659353554
1688442510.183711,703,0.0003179799532517791
1688443051.342998,704,0.00030914793023839593
1688443580.923559,705,0.0003114735591225326
1688444134.0091202,706,0.00031149425194598734
1688444656.7138126,707,0.0003048956859856844
1688445193.3788464,708,0.00030728598358109593
1688445720.5701907,709,0.00031457451405003667
1688446272.8910549,710,0.0003069977683480829
1688446794.0696645,711,0.00031946171657182276
1688447350.4620337,712,0.00030254735611379147
1688447888.4491034,713,0.00030766933923587203
1688448428.8478682,714,0.0003255308256484568
1688448980.1570616,715,0.0003100100439041853
1688449484.4206302,716,0.00030914988019503653
1688450011.1625028,717,0.00030909941415302455
1688450547.874204,718,0.00031514978036284447
1688451088.2671232,719,0.0003171197313349694
1688451620.1506944,720,0.0003040990268345922
1688452148.6997192,721,0.00031602600938640535
1688452677.5140321,722,0.00031599774956703186
1688453199.9504445,723,0.00031938846223056316
1688453769.8129287,724,0.0003003717865794897
1688454314.7544265,725,0.00031663558911532164
1688454817.56746,726,0.00030920704011805356
1688455362.2431648,727,0.00031516089802607894
1688455883.2204099,728,0.0003121020272374153
1688456425.221886,729,0.0003065048367716372
1688456957.572955,730,0.00030317067285068333
1688457494.4805493,731,0.000308226008201018
1688458015.3518784,732,0.0003061097231693566
1688458558.693141,733,0.00031026662327349186
1688459081.0894532,734,0.00030375714413821697
1688459612.073376,735,0.0003048618964385241
1688460139.6308093,736,0.00029680124134756625
1688460662.5662856,737,0.00030750955920666456
1688461202.4100611,738,0.0003107886586803943
1688461736.150729,739,0.0003030799562111497
1688462281.1133235,740,0.0002967584878206253
1688462822.370056,741,0.00031816144473850727
1688463354.1101446,742,0.0003073608095292002
1688463900.4466019,743,0.0003049876249860972
1688464437.469537,744,0.00030730728758499026
1688464959.0834155,745,0.0003001649456564337
1688465508.3293653,746,0.00029880934744141996
1688466071.8296084,747,0.0002955123200081289
1688466605.2020295,748,0.0003091657708864659
1688467147.9576573,749,0.00030284386593848467
1688467689.4872456,750,0.0003097427252214402
1688468214.4831107,751,0.0003043380274903029
1688468752.061235,752,0.00029508615261875093
1688469285.0019774,753,0.0002985970349982381
1688469829.2370658,754,0.00029343675123527646
1688470364.3637264,755,0.00029882334638386965
1688470903.3379614,756,0.0003141353081446141
1688471438.9675388,757,0.0002924091531895101
1688471965.5332406,758,0.00031363440211862326
1688472501.0022283,759,0.000296132086077705
1688473047.324567,760,0.0002937756071332842
1688473615.666701,761,0.0002978942065965384
1688474152.9726925,762,0.000317317433655262
1688474691.6518145,763,0.00030142650939524174
1688475199.933425,764,0.0003081012691836804
1688475701.4404562,765,0.0003051852690987289
1688476283.241525,766,0.0003132256679236889
1688476818.4075081,767,0.0003153024590574205
1688477362.2872224,768,0.00030123937176540494
1688477888.5045543,769,0.00030124778277240694
1688478449.70128,770,0.00031034150742925704
1688479008.690449,771,0.00029445745167322457
1688479573.336075,772,0.0003079437301494181
1688480119.515222,773,0.00030442592105828226
1688480684.2713506,774,0.00030572261312045157
1688481231.6500697,775,0.00031319831032305956
1688481764.770592,776,0.0003025186597369611
1688482309.182386,777,0.00028981160721741617
1688482844.04982,778,0.0002998728887178004
1688483393.8168542,779,0.0002994004462379962
1688483920.858039,780,0.0002989237545989454
1688484460.3623328,781,0.000303042761515826
1688485009.9911711,782,0.0002987248299177736
1688485511.370873,783,0.00031080239568836987
1688486026.7131252,784,0.0002921379345934838
1688486552.6616619,785,0.0003028544888366014
1688487082.5422301,786,0.0003138394677080214
1688487617.6782727,787,0.00030348586733452976
1688488143.3100882,788,0.000304777902783826
1688488655.395565,789,0.00030412094201892614
1688489208.9453003,790,0.00029682330205105245
1688489754.64836,791,0.0003054677217733115
1688490268.7957478,792,0.0002893880591727793
1688490793.8114452,793,0.0003068077494390309
1688491323.433681,794,0.00030159985180944204
1688491871.7453508,795,0.0002922185231000185
1688492397.7797515,796,0.00028766546165570617
1688492906.503092,797,0.0002981577126774937
1688493429.9244416,798,0.0002985023311339319
1688493953.0208342,799,0.0003080097958445549
1688494491.6990042,800,0.00029244707548059523
1688495006.8406112,801,0.00028513898723758757
1688495482.9601953,802,0.0002989762579090893
1688496027.7627048,803,0.00029954221099615097
1688496572.0775113,804,0.0002930695773102343
1688497111.1504207,805,0.00029634145903401077
1688497654.0676289,806,0.0002933428331743926
1688498245.178722,807,0.0003130955738015473
1688498793.206451,808,0.0003056591667700559
1688499331.6551652,809,0.00030602511833421886
1688499847.0875812,810,0.00029824161902070045
1688500378.564036,811,0.0002924532163888216
1688500916.586229,812,0.0002945814048871398
1688501425.8135722,813,0.0002969075576402247
1688501943.1361763,814,0.00028506797389127314
1688502488.6214533,815,0.00030710233841091394
1688503029.7335036,816,0.0002911192423198372
1688503591.531903,817,0.0002933957730419934
1688504126.4997575,818,0.00030748025164939463
1688504652.6342452,819,0.00030822670669294894
1688505199.9586897,820,0.00030985905323177576
1688505765.8300295,821,0.00029723354964517057
1688506309.1579978,822,0.0003065920900553465
1688506856.1024592,823,0.0002935418451670557
1688507396.242655,824,0.0002898297389037907
1688507930.862184,825,0.0003001059521920979
1688508488.7823699,826,0.0003002652374561876
1688509012.7139988,827,0.0002969721390400082
1688509545.7279685,828,0.00029493539477698505
1688510071.7817523,829,0.0002852364268619567
1688510607.7920291,830,0.00029824909870512784
1688511141.828306,831,0.00029163985163904727
1688511654.7143073,832,0.00029300397727638483
1688512203.7412426,833,0.000294652912998572
1688512720.1502569,834,0.0002969792112708092
1688513267.918609,835,0.0002856064820662141
1688513805.0392694,836,0.0002814501931425184
1688514342.4036465,837,0.00029234064277261496
1688514860.992615,838,0.0002890066825784743
1688515400.9092891,839,0.0002878276281990111
1688515937.8145268,840,0.00028519463376142085
1688516463.4980853,841,0.0003018546849489212
1688516982.5785,842,0.00028465595096349716
1688517519.5917904,843,0.0002921349951066077
1688518064.6991947,844,0.0002988549240399152
1688518604.2648227,845,0.0002948454930447042
1688519130.0921984,846,0.00028984155505895615
1688519656.236524,847,0.00028418214060366154
1688520177.216115,848,0.00028237520018592477
1688520715.6269882,849,0.0002902231062762439
1688521252.4873211,850,0.00029859013739041984
1688521790.027964,851,0.0002988675551023334
1688522292.9616437,852,0.00029425352113321424
1688522843.790237,853,0.0002910584444180131
1688523374.2503073,854,0.0002866139402613044
1688523902.0286262,855,0.000292065815301612
1688524469.2097485,856,0.00028920333716087043
1688525002.4230254,857,0.0003002249577548355
1688525572.3592541,858,0.0002773065643850714
1688526061.0351303,859,0.000284009292954579
1688526591.103716,860,0.0002866176946554333
1688527133.3586373,861,0.00029749967507086694
1688527722.6474338,862,0.0002976905379910022
1688528263.2740898,863,0.0002842731191776693
1688528789.3539314,864,0.0002865670248866081
1688529334.9916794,865,0.00029172952054068446
1688529860.1198392,866,0.00028714168001897633
1688530415.3285394,867,0.0002991317887790501
1688530907.35439,868,0.00029286998324096203
1688531431.9094803,869,0.0002966778993140906
1688531979.3228912,870,0.0002974549133796245
1688532528.1177042,871,0.0002916777157224715
1688533068.3802867,872,0.00028877038857899606
1688533609.5899074,873,0.0002866248833015561
1688534142.8326154,874,0.0002872029144782573
1688534678.0342858,875,0.000285568879917264
1688535238.7768002,876,0.0002943483414128423
1688535720.833293,877,0.00027126274653710425
1688536261.945108,878,0.0002756174944806844
1688536812.8230515,879,0.00028696563094854355
1688537365.244868,880,0.000295494421152398
1688537920.1307583,881,0.00027707029948942363
1688538446.2702088,882,0.00029241805896162987
1688538972.0115914,883,0.00028521628701128066
1688539501.1676972,884,0.000281458516838029
1688540053.1846197,885,0.0002860591630451381
1688540579.6931267,886,0.0002852970501407981
1688541142.1106808,887,0.0002788032579701394
1688541679.061332,888,0.0002936846576631069
1688542186.8794484,889,0.00029336256557144225
1688542730.376593,890,0.0002825366682372987
1688543258.808546,891,0.0002808448625728488
1688543799.1014423,892,0.00028759826091118157
1688544313.323759,893,0.0002796970948111266
1688544844.698671,894,0.00029278843430802226
1688545396.1190724,895,0.0002914709912147373
1688545931.8845105,896,0.0002792882442008704
1688546457.0744853,897,0.0002918382815551013
1688547017.472817,898,0.0002690728288143873
1688547562.6683116,899,0.00029566281591542065
1688548084.2901168,900,0.0002874700294341892
1688548605.8865948,901,0.0002858140505850315
1688549125.8925538,902,0.0002876262296922505
1688549689.6872957,903,0.00028602086240425706
1688550261.3566804,904,0.0002899794199038297
1688550771.0946538,905,0.00028966335230506957
1688551362.8683605,906,0.0002792652230709791
1688551880.632362,907,0.00029196255491115153
1688552435.9184363,908,0.0002857577055692673
1688552962.841243,909,0.000285704736597836
1688553500.8388321,910,0.0002871161559596658
1688554062.9201155,911,0.0002849754528142512
1688554598.3424058,912,0.0002822462120093405
1688555169.7356443,913,0.0002862867258954793
1688555819.9048855,914,0.0002765959652606398
1688556514.0344982,915,0.0002782611991278827
1688557209.1119056,916,0.00028585936524905264
1688557916.2481537,917,0.000298758881399408
1688558584.633538,918,0.00028070269036106765
1688559281.6469615,919,0.0002909502945840359
1688559965.9885206,920,0.0002890536852646619
1688560694.742039,921,0.00029706311761401594
1688561380.2554471,922,0.0002936806413345039
1688562059.6398883,923,0.00028704770375043154
1688562743.2132273,924,0.00028329293127171695
1688563337.7977803,925,0.00028382064192555845
1688563877.6771615,926,0.0003016452246811241
1688564415.0215955,927,0.0002682024205569178
1688564960.7400215,928,0.000279829342616722
1688565501.9971542,929,0.00027495247195474803
1688566061.2303452,930,0.0002806232078000903
1688566662.3632703,931,0.0002817463828250766
1688567244.4095607,932,0.0002801096998155117
1688567770.3927054,933,0.0002832593163475394
1688568313.8548737,934,0.0002801260561682284
1688568827.5281885,935,0.00027805796707980335
1688569364.6745822,936,0.00027792376931756735
1688569916.7701402,937,0.0002823608519975096
1688570448.0835109,938,0.00027106504421681166
1688570978.2862568,939,0.0002829897857736796
1688571527.1070282,940,0.0002740897471085191
1688572076.2284248,941,0.0002904064313042909
1688572641.8547153,942,0.000278630992397666
1688573183.9060884,943,0.00030499775311909616
1688573710.1873128,944,0.00028038027812726796
1688574242.049279,945,0.0002830061421263963
1688574809.7865183,946,0.00029452776652760804
1688575324.5003514,947,0.0002725113299675286
1688575869.6257377,948,0.00029012380400672555
1688576387.8001897,949,0.00027177948504686356
1688576993.8070471,950,0.000269959942670539
1688577545.6457686,951,0.0002792456070892513
1688578063.694805,952,0.00029105707653798163
1688578665.8640873,953,0.00028244819259271026
1688579243.2329638,954,0.0002696244337130338
1688579804.7161531,955,0.00027267649420537055
1688580409.2326574,956,0.00028820810257457197
1688580964.3034465,957,0.0002907866728492081
1688581499.237889,958,0.00028419026057235897
1688582058.0168774,959,0.00027020496781915426
1688582588.1258655,960,0.00028261373518034816
1688583106.281106,961,0.0002797642082441598
1688583653.412312,962,0.0002800393267534673
1688584216.8433487,963,0.0002757839974947274
1688584790.5406258,964,0.00028568829293362796
1688585351.0168312,965,0.0002765005629044026
1688585910.4318242,966,0.0002813623286783695
1688586498.621592,967,0.00028004313935525715
1688587070.876782,968,0.0002738379698712379
1688587599.66881,969,0.0002765856625046581
1688588157.3484583,970,0.0002741505450103432
1688588739.1460104,971,0.00027284506359137595
1688589283.9559953,972,0.00027248627156950533
1688589823.142753,973,0.000261140608927235
1688590360.02701,974,0.0002770037390291691
1688590883.4668288,975,0.00026968898600898683
1688591422.995427,976,0.0002672420523595065
1688591965.3330054,977,0.00027942535234615207
1688592497.6762328,978,0.00025857900618575513
1688593016.8962138,979,0.00025976001052185893
1688593529.436391,980,0.0002707685634959489
1688594094.603815,981,0.0002734472800511867
1688594634.329246,982,0.0002822753449436277
1688595168.2275186,983,0.0002776811888907105
1688595669.145952,984,0.0002775120083242655
1688596221.089765,985,0.0002622551401145756
1688596777.823669,986,0.00027864211006090045
1688597296.9259822,987,0.0002616204146761447
1688597830.890704,988,0.0002880680840462446
1688598336.1707141,989,0.00028057777672074735
1688598865.4027119,990,0.0002684197679627687
1688599399.429958,991,0.00027369483723305166
1688599928.383661,992,0.00027287908596917987
1688600466.6874976,993,0.0002678143500816077
1688601016.8140583,994,0.000268714182311669
1688601603.842396,995,0.00026858405908569694
1688602151.9644604,996,0.00028605337138287723
1688602683.3031154,997,0.0002784213575068861
1688603239.546641,998,0.00028206693241372705
1688603742.7722428,999,0.00027694497839547694
1688604292.3684218,1000,0.0002814888139255345
